"Date","Season","Team","Spread","Team2"
1123,2016,"iupui",-5,"kennesaw st"
1123,2016,"north dakota",-2.5,"youngstown state"
1123,2016,"bowling green",3,"fla gulf coast"
1123,2016,"samford",2.5,"troy"
1123,2016,"idaho",5,"north texas"
1123,2016,"mercer",11.5,"davidson"
1123,2016,"tennessee-chattanooga",15.5,"iowa state"
1123,2016,"northern kentucky",24.5,"xavier"
1123,2016,"njit",13,"providence"
1123,2016,"sam houston st",19.5,"california"
1124,2016,"louisiana tech",8,"ohio state"
1124,2016,"akron",-3.5,"wisc green bay"
1124,2016,"oakland",1.5,"so illinois"
1124,2016,"valparaiso",4,"oregon state"
1124,2016,"wi milwaukee",1,"duquesne"
1124,2016,"western kentucky",3,"central mich.igan"
1124,2016,"murray state",4,"pepperdine"
1124,2016,"drake",4,"weber state"
1124,2016,"st. johns",15.5,"indiana"
1124,2016,"chaminade",21.5,"unlv"
1124,2016,"vanderbilt",-11.5,"wake forest"
1124,2016,"kansas",-9,"ucla"
1124,2016,"lsu",-1.5,"nc state"
1124,2016,"marquette",3.5,"arizona state"
1124,2016,"missouri",5,"northwestern"
1124,2016,"kansas state",6.5,"north carolina"
1124,2016,"tcu",4.5,"rhode island"
1124,2016,"illinois state",9,"maryland"
1124,2016,"houston baptist",19.5,"south dakota st"
1124,2016,"rider",-5.5,"cleveland state"
1124,2016,"south alabama",6,"iupui"
1124,2016,"belmont",-14.5,"kennesaw st"
1124,2016,"troy",-1.5,"idaho"
1124,2016,"samford",6,"north texas"
1124,2016,"wofford",8,"columbia"
1124,2016,"ipfw",3,"miami (oh)"
1124,2016,"marshall",7,"morehead state"
1124,2016,"uc davis",3,"sacramento state"
1124,2016,"radford",8.5,"penn state"
1124,2016,"army",9.5,"tennessee"
1124,2016,"boston",24.5,"kentucky"
1125,2016,"la salle",-4,"pennsylvania"
1125,2016,"cornell",21.5,"pittsburgh"
1125,2016,"yale",13,"duke"
1125,2016,"arkansas state",20.5,"oregon"
1125,2016,"georgia state",5.5,"mississippi"
1125,2016,"air force",15,"colorado"
1125,2016,"cs northridge",4.5,"loyola marymount"
1125,2016,"california-santa barbara",3.5,"san francisco"
1125,2016,"wi milwaukee",1,"central mich.igan"
1125,2016,"duquesne",-1,"western kentucky"
1125,2016,"drake",10.5,"pepperdine"
1125,2016,"weber state",2,"murray state"
1125,2016,"washington",9.5,"gonzaga"
1125,2016,"charlotte",15.5,"syracuse"
1125,2016,"texas a&m",-3,"texas"
1125,2016,"michigan",2.5,"connecticut"
1125,2016,"houston baptist",-11.5,"rider"
1125,2016,"cleveland state",13,"south dakota st"
1125,2016,"st. johns",-14,"chaminade"
1125,2016,"unlv",8,"indiana"
1125,2016,"wake forest",5.5,"ucla"
1125,2016,"vanderbilt",2.5,"kansas"
1125,2016,"idaho",-1.5,"samford"
1125,2016,"troy",4,"north texas"
1125,2016,"rhode island",5.5,"maryland"
1125,2016,"massachusetts",3.5,"creighton"
1125,2016,"clemson",-10.5,"rutgers"
1125,2016,"san jose state",15,"toledo"
1125,2016,"san diego",8.5,"loyola chicago"
1125,2016,"idaho state",14,"denver"
1125,2016,"georgia southern",-9,"the citadel"
1125,2016,"montana",7.5,"n dakota st"
1125,2016,"nebraska omaha",-4,"no. colorado"
1125,2016,"portland state",11,"nevada"
1125,2016,"vermont",13,"florida"
1125,2016,"high point",10,"georgia"
1125,2016,"prairie view a&m",26.5,"wisconsin"
1126,2016,"arkansas-little rock",-3.5,"east carolina"
1126,2016,"alabama",9.5,"xavier"
1126,2016,"usc",3.5,"wichita state"
1126,2016,"monmouth",9.5,"notre dame"
1126,2016,"dayton",2.5,"iowa"
1126,2016,"texas a&m",2.5,"gonzaga"
1126,2016,"connecticut",-3.5,"syracuse"
1126,2016,"washington",2,"texas"
1126,2016,"charlotte",13.5,"michigan"
1126,2016,"boise state",-1.5,"california-irvine"
1126,2016,"boston college",14,"michigan state"
1126,2016,"evansville",3,"providence"
1126,2016,"santa clara",22.5,"arizona"
1126,2016,"georgia tech",-4,"arkansas"
1126,2016,"stanford",15.5,"villanova"
1126,2016,"richmond",7,"west virginia"
1126,2016,"california",-3,"san diego state"
1126,2016,"middle tenn st",-8,"alaska anchorage"
1126,2016,"nc asheville",2.5,"drexel"
1126,2016,"tulane",5,"mercer"
1127,2016,"northeastern",17,"miami (fl)"
1127,2016,"kentucky",-22,"south florida"
1127,2016,"james madison",-1.5,"marshall"
1127,2016,"memphis",1,"ohio state"
1127,2016,"cal riverside",-1.5,"rice"
1127,2016,"arkansas state",23.5,"baylor"
1127,2016,"long beach state",9,"oklahoma state"
1127,2016,"alabama",9,"wichita state"
1127,2016,"usc",2,"xavier"
1127,2016,"iowa",-3,"notre dame"
1127,2016,"monmouth",8.5,"dayton"
1127,2016,"connecticut",5,"gonzaga"
1127,2016,"syracuse",6.5,"texas a&m"
1127,2016,"texas",1.5,"michigan"
1127,2016,"charlotte",15,"washington"
1127,2016,"arkansas",1,"stanford"
1127,2016,"georgia tech",11,"villanova"
1127,2016,"alabama state",8.5,"tennessee-chattanooga"
1127,2016,"chicago st",5,"jacksonville st"
1127,2016,"california-irvine",-4,"boston college"
1127,2016,"boise state",9,"michigan state"
1127,2016,"santa clara",11,"evansville"
1127,2016,"providence",4.5,"arizona"
1127,2016,"san diego",-6,"san jose state"
1127,2016,"drexel",-3.5,"alaska anchorage"
1127,2016,"nc asheville",5.5,"middle tenn st"
1127,2016,"so illinois",1,"utep"
1127,2016,"portland",5,"colorado state"
1127,2016,"virginia tech",14,"iowa state"
1127,2016,"uab",-2,"illinois"
1127,2016,"nebraska",12.5,"cincinnati"
1127,2016,"tennessee",4,"geastern washington"
1127,2016,"california",-6,"richmond"
1127,2016,"san diego state",3.5,"west virginia"
1127,2016,"nebraska omaha",10,"minnesota"
1127,2016,"appalachian st",11.5,"mercer"
1127,2016,"western carolina",7,"col charleston"
1127,2016,"columbia",-5.5,"fairfield"
1127,2016,"iupui",12.5,"georgia state"
1127,2016,"idaho state",27.5,"utah"
1127,2016,"fla gulf coast",19,"florida"
1127,2016,"northwestern st.",12.5,"auburn"
1128,2016,"cleveland state",21,"maryland"
1128,2016,"valparaiso",-10.5,"ball state"
1128,2016,"kent state",12.5,"pittsburgh"
1128,2016,"central florida",2,"miami (oh)"
1128,2016,"hawaii",7.5,"texas tech"
1128,2016,"hofstra",2.5,"st. bonaventure"
1128,2016,"arkansas-little rock",11,"tulsa"
1128,2016,"old dominion",7,"va commonwealth"
1128,2016,"wright state",3.5,"george mason"
1128,2016,"illinois-chicago",9.5,"drake"
1128,2016,"georgia",3,"seton hall"
1128,2016,"mississippi",-9,"bradley"
1128,2016,"la-monroe",5,"houston"
1128,2016,"saint louis",15,"louisville"
1128,2016,"nevada",-1,"cs fullerton"
1128,2016,"alabama state",-4,"chicago st"
1128,2016,"jacksonville st",12,"tennessee-chattanooga"
1128,2016,"nebraska",1,"tennessee"
1128,2016,"geastern washington",5.5,"cincinnati"
1128,2016,"san diego",3,"drexel"
1128,2016,"san jose state",5,"alaska anchorage"
1128,2016,"loyola chicago",-5,"nc asheville"
1128,2016,"middle tenn st",3.5,"toledo"
1128,2016,"virginia tech",2,"uab"
1128,2016,"illinois",9.5,"iowa state"
1128,2016,"so illinois",-2,"portland"
1128,2016,"utep",4,"colorado state"
1128,2016,"south dakota",6.5,"sacramento state"
1128,2016,"eastern washington",3,"pacific"
1128,2016,"canisius",2,"buffalo"
1128,2016,"detroit",7,"oral roberts"
1128,2016,"youngstown state",3,"niagara"
1128,2016,"south alabama",7,"denver"
1128,2016,"nc wilmington",2.5,"e tennessee st"
1128,2016,"siu edwardsville",27,"butler"
1128,2016,"manhattan",8.5,"fordham"
1128,2016,"northern iowa",-11,"north dakota"
1128,2016,"ipfw",-2,"nc greensboro"
1128,2016,"western illinois",11,"creighton"
1128,2016,"southern miss",16.5,"morehead state"
1128,2016,"samford",1.5,"austin peay"
1128,2016,"tenn-martin",10,"mississippi st"
1128,2016,"wisc green bay",-6,"eastern illinois"
1128,2016,"southern utah",9.5,"eastern kentucky"
1128,2016,"northern illinois",-4,"idaho"
1128,2016,"belmont",6.5,"byu"
1128,2016,"montana state",10,"wyoming"
1128,2016,"bryant",23,"georgetown"
1128,2016,"texas southern",11.5,"washington state"
1128,2016,"prairie view a&m",19.5,"unlv"
1129,2016,"utah state",18.5,"duke"
1129,2016,"wisconsin",8,"oklahoma"
1129,2016,"brown",23,"smu"
1129,2016,"delaware",12.5,"temple"
1129,2016,"california-santa barbara",7.5,"arizona state"
1129,2016,"ut arlington",-2,"rice"
1129,2016,"cs northridge",16.5,"ucla"
1129,2016,"wichita state",3,"iowa"
1129,2016,"monmouth",5.5,"usc"
1129,2016,"dayton",3,"xavier"
1129,2016,"alabama",9.5,"notre dame"
1129,2016,"evansville",1,"california-irvine"
1129,2016,"boise state",5.5,"arizona"
1129,2016,"boston college",-5.5,"santa clara"
1129,2016,"providence",7.5,"michigan state"
1129,2016,"eastern washington",-2,"south dakota"
1129,2016,"pacific",5,"sacramento state"
1129,2016,"rider",11,"rhode island"
1129,2016,"no. colorado",24.5,"colorado"
1129,2016,"mercer",-1,"western michigan"
1129,2016,"montana",8,"pepperdine"
1129,2016,"jackson state",12,"marquette"
1130,2016,"illinois state",19,"kentucky"
1130,2016,"wake forest",-5.5,"rutgers"
1130,2016,"lsu",-5.5,"col charleston"
1130,2016,"north texas",20,"northern iowa"
1130,2016,"fresno state",11,"oregon"
1130,2016,"clemson",1,"minnesota"
1130,2016,"western carolina",18.5,"south carolina"
1130,2016,"tennessee-chattanooga",-1,"la-monroe"
1130,2016,"wisc green bay",-5,"siu edwardsville"
1130,2016,"alcorn state",34.5,"indiana"
1201,2016,"richmond",7,"florida"
1201,2016,"florida atlantic",5.5,"east carolina"
1201,2016,"villanova",-11,"st. joseph's"
1201,2016,"bradley",6.5,"delaware"
1201,2016,"davidson",-10,"charlotte"
1201,2016,"old dominion",3,"st. joseph's"
1201,2016,"marshall",9.5,"ohio"
1201,2016,"oakland",9,"georgia"
1201,2016,"virginia",-7.5,"ohio state"
1201,2016,"georgia state",5,"uab"
1201,2016,"utah state",-2,"missouri st"
1201,2016,"southern miss",9,"troy"
1201,2016,"ut arlington",10.5,"texas"
1201,2016,"arkansas state",8.5,"missouri"
1201,2016,"louisiana tech",5,"memphis"
1201,2016,"miami (fl)",-6,"nebraska"
1201,2016,"maryland",6,"north carolina"
1201,2016,"san diego state",-4,"long beach state"
1201,2016,"wofford",10,"georgia tech"
1201,2016,"iupui",8,"ball state"
1201,2016,"siena",-6,"cornell"
1201,2016,"fairfield",8.5,"iona"
1201,2016,"eastern michigan",3.5,"nebraska omaha"
1201,2016,"indiana state",-6,"eastern illinois"
1201,2016,"samford",1,"jacksonville st"
1201,2016,"eastern kentucky",7,"western kentucky"
1201,2016,"n dakota st",16,"iowa state"
1201,2016,"oral roberts",8.5,"new mexico"
1201,2016,"eastern washington",6,"san francisco"
1201,2016,"md eastern shore",26,"georgetown"
1201,2016,"seattle",21,"california"
1202,2016,"seton hall",7.5,"geastern washington"
1202,2016,"st. johns",6.5,"fordham"
1202,2016,"george mason",-2.5,"towson"
1202,2016,"hofstra",-2,"la salle"
1202,2016,"butler",5.5,"cincinnati"
1202,2016,"cleveland state",8.5,"toledo"
1202,2016,"harvard",6.5,"northeastern"
1202,2016,"louisville",5.5,"michigan state"
1202,2016,"wisconsin",5,"syracuse"
1202,2016,"penn state",2.5,"boston college"
1202,2016,"va commonwealth",-4,"middle tenn st"
1202,2016,"depaul",-6,"illinois-chicago"
1202,2016,"detroit",21,"vanderbilt"
1202,2016,"tex san antonio",8.5,"texas state"
1202,2016,"smu",-6,"tcu"
1202,2016,"tulsa",3.5,"oklahoma state"
1202,2016,"arizona state",6.5,"creighton"
1202,2016,"notre dame",-1.5,"illinois"
1202,2016,"florida state",5.5,"iowa"
1202,2016,"indiana",9.5,"duke"
1202,2016,"byu",7,"utah"
1202,2016,"loyola marymount",15.5,"oregon state"
1202,2016,"gonzaga",-11,"washington state"
1202,2016,"st. peter's",5.5,"rider"
1202,2016,"murray state",7,"houston"
1202,2016,"morehead state",3,"saint louis"
1202,2016,"se missouri st",12,"so illinois"
1202,2016,"e tennessee st",3,"tennessee tech"
1202,2016,"wyoming",4.5,"denver"
1202,2016,"the citadel",13,"air force"
1202,2016,"portland",2,"portland state"
1202,2016,"sacramento state",6,"uc davis"
1202,2016,"grambling",28,"marquette"
1202,2016,"texas southern",11.5,"mississippi st"
1202,2016,"utep",4,"new mexico state"
1203,2016,"western michigan",5.5,"james madison"
1203,2016,"south florida",4,"delaware"
1203,2016,"la.-lafayette",1,"la-monroe"
1203,2016,"north texas",15,"ut arlington"
1203,2016,"kentucky",-5,"ucla"
1203,2016,"long beach state",7,"colorado state"
1203,2016,"usc",-2.5,"california-santa barbara"
1203,2016,"belmont",8,"valparaiso"
1203,2016,"siu edwardsville",16.5,"wi milwaukee"
1203,2016,"no. colorado",16.5,"cal riverside"
1203,2016,"ipfw",9,"cal poly slo"
1203,2016,"central arkansas",31,"oklahoma"
1204,2016,"st. joseph's",2.5,"columbia"
1204,2016,"duquesne",7,"pittsburgh"
1204,2016,"akron",-8,"marshall"
1204,2016,"kansas state",3.5,"georgia"
1204,2016,"arkansas",5,"wake forest"
1204,2016,"elon",4,"florida intl"
1204,2016,"northern illinois",4.5,"missouri"
1204,2016,"alabama",-13.5,"southern miss"
1204,2016,"california-irvine",-5.5,"pacific"
1204,2016,"uc davis",9.5,"saint marys ca"
1204,2016,"oregon",-3.5,"unlv"
1204,2016,"manhattan",9,"siena"
1204,2016,"iona",-8,"marist"
1204,2016,"rider",1,"fairfield"
1204,2016,"monmouth",-2.5,"canisius"
1204,2016,"n dakota st",-5,"arkansas state"
1204,2016,"samford",17,"texas"
1204,2016,"san francisco",4.5121,"montana"
1204,2016,"st. francis pa",24.5,"maryland"
1205,2016,"seton hall",-4.5,"rutgers"
1205,2016,"indiana state",16,"butler"
1205,2016,"eastern michigan",3,"penn state"
1205,2016,"temple",8,"wisconsin"
1205,2016,"syracuse",5.5,"georgetown"
1205,2016,"drexel",8,"la salle"
1205,2016,"creighton",-3.5,"loyola chicago"
1205,2016,"new mexico",13.5,"purdue"
1205,2016,"northeastern",-5,"detroit"
1205,2016,"california",-6,"wyoming"
1205,2016,"harvard",21.5,"kansas"
1205,2016,"arizona",6,"gonzaga"
1205,2016,"missouri st",13,"oklahoma state"
1205,2016,"south alabama",11,"middle tenn st"
1205,2016,"mississippi",1,"massachusetts"
1205,2016,"pennsylvania",7.5,"george mason"
1205,2016,"charlotte",28,"miami (fl)"
1205,2016,"ohio",5.5,"st. bonaventure"
1205,2016,"nevada",11,"oregon state"
1205,2016,"drake",1.5,"bowling green"
1205,2016,"georgia tech",-7,"tulane"
1205,2016,"buffalo",23.5,"duke"
1205,2016,"providence",2.5,"rhode island"
1205,2016,"south florida",19,"south carolina"
1205,2016,"st. joseph's",14,"virginia"
1205,2016,"northern iowa",2,"richmond"
1205,2016,"kent state",-2.5,"cleveland state"
1205,2016,"illinois-chicago",14,"central florida"
1205,2016,"uab",3.5,"illinois state"
1205,2016,"so illinois",-7,"north texas"
1205,2016,"western kentucky",18,"xavier"
1205,2016,"wichita state",-5,"saint louis"
1205,2016,"ut arlington",1.5,"utep"
1205,2016,"pepperdine",-8,"cs northridge"
1205,2016,"fresno state",1.5,"cal poly slo"
1205,2016,"boise state",-5.5,"portland"
1205,2016,"san jose state",11,"santa clara"
1205,2016,"texas a&m",-3,"arizona state"
1205,2016,"col charleston",-8.5,"the citadel"
1205,2016,"miami (oh)",1.5,"iupui"
1205,2016,"ipfw",17.5,"utah"
1205,2016,"weber state",4.5,"byu"
1205,2016,"siu edwardsville",20,"northwestern"
1205,2016,"austin peay",5,"troy"
1205,2016,"oral roberts",11.5,"tulsa"
1205,2016,"air force",4.5,"denver"
1205,2016,"vmi",16,"ohio state"
1205,2016,"morehead state",12.5,"indiana"
1205,2016,"se missouri st",23,"memphis"
1205,2016,"arkansas-little rock",-6,"idaho"
1205,2016,"western carolina",11,"illinois"
1205,2016,"north dakota",2.5,"bradley"
1205,2016,"south dakota",11.5,"minnesota"
1205,2016,"evansville",-4,"murray state"
1205,2016,"northern kentucky",3,"eastern illinois"
1205,2016,"quinnipiac",10,"canisius"
1205,2016,"binghamton",29.5,"michigan state"
1205,2016,"new mexico state",1.5,"long beach state"
1206,2016,"marshall",12,"james madison"
1206,2016,"delaware",9.5,"columbia"
1206,2016,"florida state",-1.5,"va commonwealth"
1206,2016,"toledo",2.5,"wisc green bay"
1206,2016,"davidson",13,"north carolina"
1206,2016,"vanderbilt",2,"baylor"
1206,2016,"california-irvine",5.5,"saint marys ca"
1206,2016,"long beach state",10,"ucla"
1206,2016,"cs fullerton",10.5,"washington"
1206,2016,"monmouth",-11.5,"niagara"
1206,2016,"marist",5,"manhattan"
1206,2016,"nebraska omaha",-3.5,"montana state"
1206,2016,"siena",-2.5,"st. peter's"
1206,2016,"wofford",10.5,"clemson"
1206,2016,"appalachian st",15,"hofstra"
1206,2016,"portland state",10.5,"washington state"
1206,2016,"n dakota st",-11,"southern miss"
1206,2016,"san diego",16.5,"san diego state"
1206,2016,"st. francis ny",8,"st. johns"
1207,2016,"east carolina",4,"col charleston"
1207,2016,"oklahoma",3.5,"villanova"
1207,2016,"brown",19,"georgetown"
1207,2016,"northeastern",-1.5,"western michigan"
1207,2016,"buffalo",20,"iowa state"
1207,2016,"cs northridge",7,"san francisco"
1207,2016,"vmi",22.5,"butler"
1207,2016,"iupui",22.5,"purdue"
1207,2016,"western illinois",17,"iowa"
1207,2016,"idaho",20,"usc"
1207,2016,"oregon",-12.5,"navy"
1208,2016,"massachusetts",1.5,"central florida"
1208,2016,"penn state",11,"geastern washington"
1208,2016,"west virginia",3.5,"virginia"
1208,2016,"princeton",4,"st. joseph's"
1208,2016,"wright state",21.5,"xavier"
1208,2016,"houston",7,"rhode island"
1208,2016,"florida",6.5,"miami (fl)"
1208,2016,"northern iowa",-4.5,"george mason"
1208,2016,"air force",13.5,"ohio state"
1208,2016,"evansville",1.5,"arkansas"
1208,2016,"bradley",19,"ut arlington"
1208,2016,"tex san antonio",24,"texas"
1208,2016,"san jose state",17.5,"marquette"
1208,2016,"michigan",8.5,"smu"
1208,2016,"maryland",-1,"connecticut"
1208,2016,"tcu",5,"washington"
1208,2016,"iona",6,"tulsa"
1208,2016,"bowling green",-3.5,"se missouri st"
1208,2016,"montana",18,"gonzaga"
1208,2016,"idaho state",13.5,"portland"
1208,2016,"winthrop",11,"georgia"
1208,2016,"colgate",21.5,"syracuse"
1208,2016,"stony brook",8,"notre dame"
1209,2016,"temple",-8.5,"pennsylvania"
1209,2016,"boston college",14,"providence"
1209,2016,"valparaiso",-7.5,"indiana state"
1209,2016,"toledo",-1.5,"detroit"
1209,2016,"depaul",-1,"drake"
1209,2016,"yale",3.5,"illinois"
1209,2016,"nebraska",5.5,"creighton"
1209,2016,"wi milwaukee",11.5,"wisconsin"
1209,2016,"dayton",8.5,"vanderbilt"
1209,2016,"utah state",8.5,"byu"
1209,2016,"unlv",6,"wichita state"
1209,2016,"fresno state",13,"arizona"
1209,2016,"loyola marymount",14.5,"boise state"
1209,2016,"long beach state",4,"pepperdine"
1209,2016,"ipfw",17.5,"indiana"
1209,2016,"niagara",11,"st. johns"
1209,2016,"eastern kentucky",24,"kentucky"
1209,2016,"eastern illinois",5,"marshall"
1209,2016,"columbia",-8,"manhattan"
1209,2016,"hofstra",-1,"siena"
1209,2016,"eastern washington",14,"davidson"
1209,2016,"siu edwardsville",15.5,"so illinois"
1209,2016,"tenn-martin",14,"texas tech"
1209,2016,"nebraska omaha",6,"missouri"
1209,2016,"denver",2,"san diego"
1209,2016,"md eastern shore",33,"michigan state"
1209,2016,"howard",28.5,"purdue"
1209,2016,"incarnate word",-100,"california"
1210,2016,"la-monroe",5.5,"kent state"
1210,2016,"iowa",6,"iowa state"
1210,2016,"troy",16.5,"seton hall"
1210,2016,"canisius",5.5,"penn state"
1210,2016,"iupui",5,"missouri st"
1210,2016,"washington state",-6.5,"idaho"
1211,2016,"eastern washington",18,"pittsburgh"
1211,2016,"n dakota st",-6,"north dakota"
1212,2016,"rutgers",18,"geastern washington"
1212,2016,"ohio state",8.5,"connecticut"
1212,2016,"marquette",7.5,"wisconsin"
1212,2016,"la-monroe",7.5,"penn state"
1212,2016,"illinois-chicago",18,"illinois"
1212,2016,"youngstown state",28,"purdue"
1212,2016,"nc wilmington",13,"georgetown"
1212,2016,"tennessee",12.5,"butler"
1212,2016,"bowling green",4.5,"detroit"
1212,2016,"eastern michigan",18.5,"louisville"
1212,2016,"arizona state",13,"kentucky"
1212,2016,"utah",2,"wichita state"
1212,2016,"saint marys ca",5,"california"
1212,2016,"kansas state",8,"texas a&m"
1212,2016,"george mason",6.5,"james madison"
1212,2016,"northern iowa",3.5,"new mexico"
1212,2016,"north carolina",-5,"texas"
1212,2016,"cincinnati",6,"xavier"
1212,2016,"florida",8.5,"michigan state"
1212,2016,"drake",7.5,"nevada"
1212,2016,"oakland",3,"toledo"
1212,2016,"oregon",1,"boise state"
1212,2016,"florida atlantic",9.5,"central florida"
1212,2016,"pacific",9.5,"fresno state"
1212,2016,"la.-lafayette",4.5,"louisiana tech"
1212,2016,"oregon state",11.5,"kansas"
1212,2016,"north texas",15,"so illinois"
1212,2016,"eastern illinois",9.5,"western illinois"
